epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
1390,0.000001,1.0000,25.445574,0.2794,,643.18
1395,0.000001,1.0000,25.475422,0.2796,,645.50
1400,0.000001,1.0000,25.503181,0.2797,,647.79
1405,0.000001,1.0000,25.530180,0.2797,,650.10
1410,0.000001,1.0000,25.556255,0.2798,,652.37
1415,0.000001,1.0000,25.579964,0.2798,,654.68
1420,0.000001,1.0000,25.601620,0.2798,,657.05
1425,0.000001,1.0000,25.620600,0.2800,,659.37
1430,0.000001,1.0000,25.636450,0.2803,,661.71
1435,0.000001,1.0000,25.650869,0.2803,,663.99
1440,0.000001,1.0000,25.664400,0.2803,,666.32
1445,0.000001,1.0000,25.676609,0.2805,,668.68
1450,0.000001,1.0000,25.688559,0.2803,,670.95
1455,0.000001,1.0000,25.698900,0.2805,,673.27
1460,0.000001,1.0000,25.706196,0.2806,,675.60
1465,0.000001,1.0000,25.712282,0.2806,,677.89
1470,0.000001,1.0000,25.716131,0.2806,,680.17
1475,0.000001,1.0000,25.717176,0.2807,,682.47
1480,0.000001,1.0000,25.716528,0.2808,,684.80
1485,0.000001,1.0000,25.714050,0.2808,,687.09
1490,0.000001,1.0000,25.710104,0.2809,,689.36
1495,0.000001,1.0000,25.706202,0.2809,,691.65
1500,0.000001,1.0000,25.701416,0.2809,,693.95
1505,0.000001,1.0000,25.695919,0.2809,,696.23
1510,0.000001,1.0000,25.689251,0.2810,,698.52
1515,0.000001,1.0000,25.680748,0.2811,,700.80
1520,0.000001,1.0000,25.670929,0.2811,,703.08
1525,0.000001,1.0000,25.659914,0.2811,,705.37
1530,0.000001,1.0000,25.647379,0.2812,,707.62
1535,0.000001,1.0000,25.634897,0.2812,,709.91
1540,0.000001,1.0000,25.622179,0.2815,,712.20
1545,0.000001,1.0000,25.609535,0.2815,,714.51
1550,0.000001,1.0000,25.597532,0.2812,,716.81
1555,0.000001,1.0000,25.585724,0.2814,,719.14
1560,0.000001,1.0000,25.572973,0.2815,,721.45
1565,0.000001,1.0000,25.561317,0.2815,,723.81
1570,0.000001,1.0000,25.548141,0.2815,,726.07
1575,0.000001,1.0000,25.535448,0.2816,,728.34
1580,0.000001,1.0000,25.525417,0.2816,,730.67
1585,0.000001,1.0000,25.516903,0.2816,,732.97
1590,0.000001,1.0000,25.510376,0.2817,,735.28
1595,0.000001,1.0000,25.507635,0.2818,,737.59
1600,0.000001,1.0000,25.505615,0.2819,,739.89
1605,0.000001,1.0000,25.506344,0.2819,,742.19
1610,0.000001,1.0000,25.510216,0.2819,,744.49
1615,0.000000,1.0000,25.518133,0.2819,,746.78
1620,0.000000,1.0000,25.529566,0.2819,,749.07
1625,0.000000,1.0000,25.548037,0.2819,,751.39
1630,0.000000,1.0000,25.572203,0.2819,,753.66
1635,0.000000,1.0000,25.605186,0.2819,,755.96
1640,0.000000,1.0000,25.646690,0.2820,,758.23
1645,0.000000,1.0000,25.697748,0.2820,,760.56
1650,0.000000,1.0000,25.760124,0.2821,,762.84
1655,0.000000,1.0000,25.835098,0.2821,,765.13
1660,0.000000,1.0000,25.927771,0.2821,,767.46
1665,0.000000,1.0000,26.035208,0.2822,,769.77
1670,0.000000,1.0000,26.164459,0.2824,,772.10
1675,0.000000,1.0000,26.313158,0.2822,,774.40
1680,0.000000,1.0000,26.485117,0.2822,,776.69
1685,0.000000,1.0000,26.680063,0.2822,,778.99
1690,0.000000,1.0000,26.911970,0.2822,,781.32
1695,0.000000,1.0000,27.171961,0.2817,,783.64
1700,0.000000,1.0000,27.433167,0.2822,,785.92
1705,0.000000,1.0000,27.719309,0.2812,,788.21
1710,0.000001,1.0000,28.022680,0.2812,,790.49
1715,0.000001,1.0000,28.284195,0.2814,,792.76
1720,0.000000,1.0000,28.555002,0.2816,,795.03
1725,0.000001,1.0000,28.919550,0.2821,,797.33
1730,0.176193,0.9755,29.017103,0.2734,,799.61
1735,0.040416,0.9849,28.679913,0.2713,,801.93
1740,0.008921,0.9984,27.857880,0.2733,,804.22
1745,0.003751,1.0000,27.036942,0.2753,,806.52
1750,0.001805,1.0000,26.240000,0.2743,,808.78
1755,0.000869,1.0000,25.415024,0.2770,,811.09
1760,0.000567,1.0000,24.651390,0.2786,,813.37
1765,0.000411,1.0000,23.931187,0.2799,,815.67
1770,0.000330,1.0000,23.244007,0.2802,,817.97
1775,0.000287,1.0000,22.579807,0.2809,,820.31
1780,0.000283,1.0000,21.938461,0.2812,,822.64
1785,0.000297,1.0000,21.318279,0.2815,,824.93
1790,0.000326,1.0000,20.723948,0.2817,,827.26
1795,0.000372,1.0000,20.151222,0.2819,,829.59
1800,0.000432,1.0000,19.597670,0.2818,,831.91
1805,0.000507,1.0000,19.064789,0.2825,,834.22
1810,0.000598,1.0000,18.549734,0.2833,,836.53
1815,0.000705,1.0000,18.052734,0.2833,,838.83
1820,0.000829,1.0000,17.575886,0.2835,,841.20
1825,0.000967,1.0000,17.119413,0.2837,,843.46
1830,0.001122,1.0000,16.683270,0.2838,,845.82
1835,0.001294,1.0000,16.267994,0.2845,,848.15
1840,0.001483,1.0000,15.873982,0.2846,,850.48
1845,0.001690,1.0000,15.502842,0.2856,,852.78
1850,0.001915,1.0000,15.153973,0.2860,,855.06
1855,0.002155,1.0000,14.828202,0.2866,,857.38
1860,0.002410,1.0000,14.525755,0.2866,,859.69
1865,0.002677,1.0000,14.246654,0.2864,,861.99
1870,0.002953,1.0000,13.991381,0.2863,,864.32
1875,0.003230,1.0000,13.759860,0.2865,,866.61
1880,0.003504,1.0000,13.551697,0.2865,,868.94
1885,0.003766,1.0000,13.366415,0.2868,,871.27
1890,0.004009,1.0000,13.203479,0.2869,,873.57
1895,0.004226,1.0000,13.062613,0.2868,,875.97
1900,0.004411,1.0000,12.943134,0.2868,,878.26
1905,0.004560,1.0000,12.844152,0.2867,,880.61
1910,0.004668,1.0000,12.764390,0.2867,,882.92
1915,0.004736,1.0000,12.702575,0.2866,,885.22
1920,0.004765,1.0000,12.657239,0.2867,,887.53
1925,0.004758,1.0000,12.626504,0.2865,,889.83
1930,0.004720,1.0000,12.608550,0.2866,,892.13
1935,0.004654,1.0000,12.602250,0.2866,,894.42
1940,0.004565,1.0000,12.606305,0.2863,,896.73
1945,0.004458,1.0000,12.619143,0.2862,,899.01
1950,0.004337,1.0000,12.639300,0.2860,,901.32
1955,0.004207,1.0000,12.665785,0.2860,,903.64
1960,0.004070,1.0000,12.697963,0.2860,,905.94
1965,0.003930,1.0000,12.735052,0.2862,,908.25
1970,0.003787,1.0000,12.776034,0.2857,,910.51
1975,0.003644,1.0000,12.820121,0.2856,,912.82
1980,0.003502,1.0000,12.867202,0.2856,,915.11
1985,0.003363,1.0000,12.916533,0.2855,,917.43
1990,0.003226,1.0000,12.967939,0.2854,,919.73
1995,0.003092,1.0000,13.020809,0.2850,,922.02
2000,0.002962,1.0000,13.075352,0.2850,,924.37
2005,0.002836,1.0000,13.131125,0.2850,,926.68
2010,0.002714,1.0000,13.188259,0.2848,,928.98
2015,0.002595,1.0000,13.246504,0.2847,,931.33
2020,0.002482,1.0000,13.305707,0.2846,,933.61
2025,0.002372,1.0000,13.365436,0.2846,,935.88
2030,0.002266,1.0000,13.425862,0.2845,,938.18
2035,0.002165,1.0000,13.487330,0.2844,,940.46
2040,0.002067,1.0000,13.549603,0.2844,,942.75
2045,0.001973,1.0000,13.612606,0.2844,,945.07
2050,0.001883,1.0000,13.676395,0.2844,,947.35
2055,0.001797,1.0000,13.740912,0.2844,,949.68
2060,0.001714,1.0000,13.806060,0.2843,,951.98
2065,0.001635,1.0000,13.871265,0.2843,,954.29
2070,0.001559,1.0000,13.936940,0.2843,,956.59
2075,0.001486,1.0000,14.002698,0.2843,,958.92
2080,0.001416,1.0000,14.068461,0.2841,,961.21
2085,0.001350,1.0000,14.134800,0.2838,,963.53
2090,0.001286,1.0000,14.201558,0.2836,,965.81
2095,0.001225,1.0000,14.268519,0.2836,,968.13
2100,0.001167,1.0000,14.335701,0.2837,,970.45
2105,0.001112,1.0000,14.402948,0.2837,,972.84
2110,0.001059,1.0000,14.470251,0.2836,,975.14
2115,0.001009,1.0000,14.537891,0.2836,,977.43
2120,0.000960,1.0000,14.605852,0.2836,,979.73
2125,0.000914,1.0000,14.673969,0.2836,,982.06
2130,0.000871,1.0000,14.742063,0.2835,,984.39
2135,0.000829,1.0000,14.810582,0.2834,,986.68
2140,0.000789,1.0000,14.879332,0.2834,,988.97
2145,0.000751,1.0000,14.948413,0.2834,,991.26
2150,0.000715,1.0000,15.017579,0.2834,,993.56
2155,0.000680,1.0000,15.086965,0.2834,,995.88
2160,0.000647,1.0000,15.156577,0.2834,,998.20
2165,0.000616,1.0000,15.226350,0.2834,,1000.53
2170,0.000586,1.0000,15.296073,0.2836,,1002.81
2175,0.000557,1.0000,15.365832,0.2836,,1005.12
2180,0.000530,1.0000,15.435637,0.2834,,1007.41
2185,0.000504,1.0000,15.505339,0.2834,,1009.69
2190,0.000480,1.0000,15.575411,0.2834,,1011.99
2195,0.000456,1.0000,15.645290,0.2834,,1014.29
2200,0.000434,1.0000,15.715008,0.2835,,1016.59
2205,0.000413,1.0000,15.785116,0.2835,,1018.86
2210,0.000393,1.0000,15.855493,0.2833,,1021.18
2215,0.000374,1.0000,15.925707,0.2833,,1023.49
2220,0.000355,1.0000,15.996235,0.2831,,1025.84
2225,0.000338,1.0000,16.066422,0.2831,,1028.15
2230,0.000321,1.0000,16.136671,0.2831,,1030.46
2235,0.000306,1.0000,16.207088,0.2830,,1032.81
2240,0.000291,1.0000,16.277245,0.2831,,1035.10
2245,0.000276,1.0000,16.347389,0.2833,,1037.40
2250,0.000263,1.0000,16.417747,0.2831,,1039.68
2255,0.000250,1.0000,16.488222,0.2831,,1041.98
2260,0.000238,1.0000,16.558496,0.2833,,1044.29
2265,0.000226,1.0000,16.628929,0.2833,,1046.66
2270,0.000215,1.0000,16.699245,0.2833,,1048.97
2275,0.000204,1.0000,16.769608,0.2831,,1051.28
2280,0.000194,1.0000,16.840158,0.2831,,1053.55
2285,0.000185,1.0000,16.910688,0.2833,,1055.80
2290,0.000176,1.0000,16.981390,0.2834,,1058.10
2295,0.000167,1.0000,17.051785,0.2834,,1060.39
2300,0.000159,1.0000,17.122200,0.2835,,1062.71
2305,0.000151,1.0000,17.192436,0.2831,,1065.01
2310,0.000144,1.0000,17.262938,0.2833,,1067.30
2315,0.000137,1.0000,17.333300,0.2833,,1069.59
2320,0.000130,1.0000,17.404001,0.2836,,1071.90
2325,0.000123,1.0000,17.474421,0.2836,,1074.21
2330,0.000117,1.0000,17.544399,0.2837,,1076.53
2335,0.000112,1.0000,17.614815,0.2837,,1078.83
2340,0.000106,1.0000,17.685087,0.2837,,1081.12
2345,0.000101,1.0000,17.755259,0.2838,,1083.40
2350,0.000096,1.0000,17.825497,0.2837,,1085.73
2355,0.000091,1.0000,17.895657,0.2839,,1088.01
2360,0.000087,1.0000,17.966080,0.2839,,1090.32
2365,0.000082,1.0000,18.035578,0.2838,,1092.60
2370,0.000078,1.0000,18.105307,0.2838,,1094.90
2375,0.000075,1.0000,18.174936,0.2838,,1097.21
2380,0.000071,1.0000,18.244873,0.2838,,1099.48
2385,0.000067,1.0000,18.315048,0.2839,,1101.78
2390,0.000064,1.0000,18.384975,0.2839,,1104.08
2395,0.000061,1.0000,18.454624,0.2837,,1106.35
2400,0.000058,1.0000,18.524643,0.2838,,1108.64
2405,0.000055,1.0000,18.594128,0.2838,,1111.00
2410,0.000052,1.0000,18.663870,0.2838,,1113.32
2415,0.000050,1.0000,18.733891,0.2838,,1115.61
2420,0.000047,1.0000,18.803766,0.2839,,1117.93
2425,0.000045,1.0000,18.873014,0.2839,,1120.22
2430,0.000043,1.0000,18.942705,0.2839,,1122.53
2435,0.000041,1.0000,19.012415,0.2839,,1124.83
2440,0.000039,1.0000,19.081921,0.2839,,1127.11
2445,0.000037,1.0000,19.151503,0.2839,,1129.39
2450,0.000035,1.0000,19.221003,0.2839,,1131.71
2455,0.000033,1.0000,19.290119,0.2838,,1134.02
2460,0.000032,1.0000,19.359510,0.2838,,1136.32
2465,0.000030,1.0000,19.428614,0.2838,,1138.63
2470,0.000029,1.0000,19.497660,0.2840,,1140.92
2475,0.000027,1.0000,19.566515,0.2841,,1143.21
2480,0.000026,1.0000,19.635178,0.2841,,1145.52
2485,0.000025,1.0000,19.703997,0.2841,,1147.79
2490,0.000023,1.0000,19.772894,0.2841,,1150.09
